id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1281711699335286785,1281711699335286785,1594418856000,2020-07-10,18:07:36,Est (heure d?été),1125145147719737344,endeavorreport,Endeavor Report,,"Honestly folks, it’s quite simple. Just wear a mask! #WearAMask
 https://is.gd/yavrSm ",[],['https://is.gd/yavrSm'],[],0,0,0,['#wearamask'],[],https://twitter.com/EndeavorReport/status/1281711699335286785,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1125145147719737344', 'username': 'EndeavorReport'}]",,,,
1281711648265445381,1281711648265445381,1594418844000,2020-07-10,18:07:24,Est (heure d?été),4396865363,lilcox2627,🖤 *•.¸𝐿𝑖𝑙’ 𝐶𝑜𝑥¸.•* 🖤 #NoJusticeNoPeace 🌎,,"I wear a mask over 8.5 hours a day to protect our patients... regardless of who they voted for. 
You can handle a half hour grabbin that rotisserie chicken at the grocery.
Put your damn mask on and STFU. 
#WearAMask
#BigWhineyBabies pic.twitter.com/fBIYLqer07",[],[],[],5,20,54,"['#wearamask', '#bigwhineybabies']",[],https://twitter.com/LilCox2627/status/1281711648265445381,False,,1,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '4396865363', 'username': 'LilCox2627'}]",,,,
1281711637402189824,1281640951476301824,1594418842000,2020-07-10,18:07:22,Est (heure d?été),976653578,fillows4,Terry Fillow,,"Mountains in Cherokee Co, NC. Been a wet summer so far. Almost daily rain. Lots of mask-haters here, now that tourist season is on, expect lots of virus spreading soon. #WashYourHands #WearAMask #SocialDistance pic.twitter.com/pRkrXqxlEu",['phil500'],[],['https://pbs.twimg.com/media/EcmN6hCXYAErhRy.jpg'],0,0,1,"['#washyourhands', '#wearamask', '#socialdistance']",[],https://twitter.com/Fillows4/status/1281711637402189824,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '976653578', 'username': 'Fillows4'}, {'user_id': '91673645', 'username': 'phil500'}]",,,,
1281711615902199808,1281711615902199808,1594418836000,2020-07-10,18:07:16,Est (heure d?été),1239162494234607617,patchettmelissa,Melissa Patchett,,The moms I have seen practically burn down their house when their kid came home with head lice are the same moms refusing to wear a mask and are pushing for schools to open as normal. #WearAMask #COVID19 #worsethanlice,[],[],[],0,0,1,"['#wearamask', '#covid19', '#worsethanlice']",[],https://twitter.com/PatchettMelissa/status/1281711615902199808,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1239162494234607617', 'username': 'PatchettMelissa'}]",,,,
1281711609170350082,1281711609170350082,1594418835000,2020-07-10,18:07:15,Est (heure d?été),2740827581,brockiesci,MJB,,U of L chief medical officer says wearing masks is necessary #WearAMask #ScienceMatters https://www.wdrb.com/news/u-of-l-chief-medical-officer-says-despite-peoples-reservations-wearing-masks-is-necessary/article_6ef57634-c2e2-11ea-bdb1-9b66de245fed.html …,[],['https://www.wdrb.com/news/u-of-l-chief-medical-officer-says-despite-peoples-reservations-wearing-masks-is-necessary/article_6ef57634-c2e2-11ea-bdb1-9b66de245fed.html'],[],0,0,1,"['#wearamask', '#sciencematters']",[],https://twitter.com/Brockiesci/status/1281711609170350082,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '2740827581', 'username': 'Brockiesci'}]",,,,
1281711529444945922,1281711529444945922,1594418816000,2020-07-10,18:06:56,Est (heure d?été),999904518723653633,umemilytweets,Emily ❥ #BLACKLIVESMATTER,,Agreed to all except masks — it’s hot af & my anxious ass feels claustrophobic but masks are 💯 #WearAMask  https://twitter.com/ToriKatelynn/status/1281702700283949056 …,[],['https://twitter.com/ToriKatelynn/status/1281702700283949056'],[],0,0,3,['#wearamask'],[],https://twitter.com/UmEmilyTweets/status/1281711529444945922,False,https://twitter.com/ToriKatelynn/status/1281702700283949056,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '999904518723653633', 'username': 'UmEmilyTweets'}]",,,,
1281711466962235392,1281711466962235392,1594418801000,2020-07-10,18:06:41,Est (heure d?été),1117897007861886976,hannapapillon,Papillon Hanna,,"The moment questions of capital or political decisions or beliefs or a choice of action arise; Suddenly, science, logic and reasoning are thrown right out the window.
#keepschoolsclosed #WearAMask
#KeepUSclosed #StayAtHome pic.twitter.com/ia2rQTWrWz",[],[],[],0,2,4,"['#keepschoolsclosed', '#wearamask', '#keepusclosed', '#stayathome']",[],https://twitter.com/HannaPapillon/status/1281711466962235392,False,,1,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1117897007861886976', 'username': 'HannaPapillon'}]",,,,
1281711390902935557,1281711390902935557,1594418783000,2020-07-10,18:06:23,Est (heure d?été),15055506,greytfriend,Cathy,,"“Covid May be chronic”  I guarantee you, you do NOT want a chronic illness. #WearAMask!!!  https://twitter.com/drericding/status/1281424163891224577 …",[],['https://twitter.com/drericding/status/1281424163891224577'],[],0,1,0,['#wearamask'],[],https://twitter.com/greytfriend/status/1281711390902935557,False,https://twitter.com/DrEricDing/status/1281424163891224577,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '15055506', 'username': 'greytfriend'}]",,,,
1281711373064568833,1281711373064568833,1594418779000,2020-07-10,18:06:19,Est (heure d?été),3130689771,educo_health,@EducoHealth,,A strong immune system is your greatest defence #WearAMask #StrongerTogether #Immunity #vitaminc #Newsnight #BlockRockinBeats #Staycation2020 #PhoenixPark  https://www.educohealth.com/vitamin-and-supplements … pic.twitter.com/FRk3htOSyA,[],['https://www.educohealth.com/vitamin-and-supplements'],['https://pbs.twimg.com/media/EcmM6evXoAEehJC.png'],0,0,0,"['#wearamask', '#strongertogether', '#immunity', '#vitaminc', '#newsnight', '#blockrockinbeats', '#staycation2020', '#phoenixpark']",[],https://twitter.com/educo_health/status/1281711373064568833,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '3130689771', 'username': 'educo_health'}]",,,,
1281711262049529857,1281711262049529857,1594418752000,2020-07-10,18:05:52,Est (heure d?été),51241418,taradublinrocks,Tara Dublin Doesn’t Want You to Get Sick 😷,,Why wouldn’t you #WearAMask when you can get one this cool? 🤘🏻#NewProfilePic @DavidBowieReal pic.twitter.com/9dGEfvtgVw,['davidbowiereal'],[],['https://pbs.twimg.com/media/EcmNmZzU8AA2DhC.jpg'],17,6,87,"['#wearamask', '#newprofilepic']",[],https://twitter.com/taradublinrocks/status/1281711262049529857,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '51241418', 'username': 'taradublinrocks'}, {'user_id': '40139016', 'username': 'DavidBowieReal'}]",,,,
1281711245133967360,1281711245133967360,1594418748000,2020-07-10,18:05:48,Est (heure d?été),1141845466906148864,ctrevornelson,🇺🇸😷 📈Trevor Nelson 🌵✊🏿✊🏾✊🏽✊🏼,,"I think a mask looks way better on me then a toe tag... 

#WearAMask
#SocialDistancing
#WashYourHands
#StayAtHomeSaveLives
#SlowTheSpread
#OpenWhenItsSafe
#TryNotToDieOrKillAnyone",[],[],[],2,0,8,"['#wearamask', '#socialdistancing', '#washyourhands', '#stayathomesavelives', '#slowthespread', '#openwhenitssafe', '#trynottodieorkillanyone']",[],https://twitter.com/CTrevorNelson/status/1281711245133967360,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1141845466906148864', 'username': 'CTrevorNelson'}]",,,,
1281711122454724608,1281711122454724608,1594418719000,2020-07-10,18:05:19,Est (heure d?été),885200594,shealynrmclean,ShealynRae🧢🌵🌜,,"Please give my taxes to the teachers, if you really think it's safe to go back to school. #backtoschool #StayHome #WearAMask",[],[],[],0,0,0,"['#backtoschool', '#stayhome', '#wearamask']",[],https://twitter.com/shealynrmclean/status/1281711122454724608,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '885200594', 'username': 'shealynrmclean'}]",,,,
1281710975096250368,1281710975096250368,1594418684000,2020-07-10,18:04:44,Est (heure d?été),20201114,bctiggygirl,🇨🇦tiggy🇨🇦,,"This is what happens when we get too relaxed... Still a flatter curve than the USA. 

#COVID19 #WashYourHands #WearAMask  https://twitter.com/richardzussman/status/1281708553032462336 …",[],['https://twitter.com/richardzussman/status/1281708553032462336'],[],0,0,0,"['#covid19', '#washyourhands', '#wearamask']",[],https://twitter.com/bctiggygirl/status/1281710975096250368,False,https://twitter.com/richardzussman/status/1281708553032462336,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '20201114', 'username': 'bctiggygirl'}]",,,,
1281710900710453249,1281710900710453249,1594418666000,2020-07-10,18:04:26,Est (heure d?été),466094657,citizenvoter1,Michigan Exposed,,"This guy was wearing a mask on his ass. Did you smell it? #michigan #mask #wearamask #dontwork #recall
#covid-19 pic.twitter.com/hFkysaWTjG",[],[],['https://pbs.twimg.com/media/EcmNRZvXgAIxg9L.png'],0,0,0,"['#michigan', '#mask', '#wearamask', '#dontwork', '#recall', '#covid']",[],https://twitter.com/CitizenVoter1/status/1281710900710453249,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '466094657', 'username': 'CitizenVoter1'}]",,,,
1281710884486885377,1281586512971341828,1594418662000,2020-07-10,18:04:22,Est (heure d?été),90514459,westofscenic,Nestor Libre,,"Yay. News. This is where we’re at now, huh? #WearAMask  pic.twitter.com/bqxYCsFqsr","['quintforgey', 'matthewchoi2018', 'politico']",[],[],0,0,1,['#wearamask'],[],https://twitter.com/westofscenic/status/1281710884486885377,False,,1,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '90514459', 'username': 'westofscenic'}, {'user_id': '2384732965', 'username': 'QuintForgey'}, {'user_id': '2884716533', 'username': 'matthewchoi2018'}, {'user_id': '9300262', 'username': 'politico'}]",,,,
1281710883782168576,1281710883782168576,1594418662000,2020-07-10,18:04:22,Est (heure d?été),229665860,maysoonzayid,Maysoon,,#WearAMask you putrid puppet #TRE45ON https://twitter.com/realDonaldTrump/status/1281603566071771136 …,[],['https://twitter.com/realDonaldTrump/status/1281603566071771136'],[],1,1,7,"['#wearamask', '#tre45on']",[],https://twitter.com/maysoonzayid/status/1281710883782168576,False,https://twitter.com/realDonaldTrump/status/1281603566071771136,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '229665860', 'username': 'maysoonzayid'}]",,,,
1281710860466102274,1281710860466102274,1594418656000,2020-07-10,18:04:16,Est (heure d?été),358998159,dnp_1989,David Perelman,,Be a big boy: #WearAMask  pic.twitter.com/4Pr2zIGASn,[],[],['https://pbs.twimg.com/media/EcmNOsuWAAM4LTz.jpg'],0,0,0,['#wearamask'],[],https://twitter.com/dnp_1989/status/1281710860466102274,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '358998159', 'username': 'dnp_1989'}]",,,,
1281710847795122177,1281710847795122177,1594418653000,2020-07-10,18:04:13,Est (heure d?été),1176681720059432960,sasha49_51,Sasha 🌊Resist Like Your Life Depends On It!,,"Psst @realDonaldTrump sorry not sorry I missed your yard sale.  You've hit hard times & have to sell a few things I see.  Maybe try taking your name off of them & see how that goes. 🙂😷
#WearAMask
#MailedIt https://twitter.com/Sasha49_51/status/1281705919437578240 …",['realdonaldtrump'],['https://twitter.com/Sasha49_51/status/1281705919437578240'],[],0,1,2,"['#wearamask', '#mailedit']",[],https://twitter.com/Sasha49_51/status/1281710847795122177,False,https://twitter.com/Sasha49_51/status/1281705919437578240,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1176681720059432960', 'username': 'Sasha49_51'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1281710669604110336,1281710669604110336,1594418611000,2020-07-10,18:03:31,Est (heure d?été),1141845466906148864,ctrevornelson,🇺🇸😷 📈Trevor Nelson 🌵✊🏿✊🏾✊🏽✊🏼,,"Dang it Karen/Ken! 

Stop sneezing uncovered in the meetings! 

Stick with the plan, don’t cough in the hand. Do no harm, cough in the arm! 
- Combat Carl

#WearAMask
#SocialDistancing
#WashYourHands
#StayAtHomeSaveLives
#SlowTheSpread
#OpenWhenItsSafe
#TryNotToDieOrKillAnyone https://twitter.com/DrEricDing/status/1281710165733982208 …",[],['https://twitter.com/DrEricDing/status/1281710165733982208'],[],0,0,0,"['#wearamask', '#socialdistancing', '#washyourhands', '#stayathomesavelives', '#slowthespread', '#openwhenitssafe', '#trynottodieorkillanyone']",[],https://twitter.com/CTrevorNelson/status/1281710669604110336,False,https://twitter.com/DrEricDing/status/1281710165733982208,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1141845466906148864', 'username': 'CTrevorNelson'}]",,,,
1281710668387807232,1281710668387807232,1594418611000,2020-07-10,18:03:31,Est (heure d?été),3036869329,joshsbowen,Josh Bowen,,"As our economy starts to reopen, @NAIT is right there. Limited activities on our campuses resumed on July 2nd to ensure our #students can complete #training and #industry partners can conduct #AppliedRearch.

#WearAMask #InThisTogether #COVID19 #COVID19AB https://www.techlifetoday.ca/articles/2020/limited-activity-courses-resume-on-nait-campus …",['nait'],['https://www.techlifetoday.ca/articles/2020/limited-activity-courses-resume-on-nait-campus'],[],0,3,8,"['#students', '#training', '#industry', '#appliedrearch', '#wearamask', '#inthistogether', '#covid19', '#covid19ab']",[],https://twitter.com/joshsbowen/status/1281710668387807232,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '3036869329', 'username': 'joshsbowen'}, {'user_id': '12448322', 'username': 'NAIT'}]",,,,
1281710610288218113,1281710610288218113,1594418597000,2020-07-10,18:03:17,Est (heure d?été),32799459,teresa_taylor,Teresa Taylor,,Take notice Douglas County residents....cases in Douglas County as of yesterday were up 67%  https://tchd.org/823/Case-Updates …  This is a poor & careless move by @douglascountyco We will be on our way of becoming the Arizona county of Colorado. #WearAMaskPlease #WearAMask  https://twitter.com/douglascountyco/status/1281371236468219905 …,['douglascountyco'],"['https://tchd.org/823/Case-Updates', 'https://twitter.com/douglascountyco/status/1281371236468219905']",[],1,1,1,"['#wearamaskplease', '#wearamask']",[],https://twitter.com/teresa_taylor/status/1281710610288218113,False,https://twitter.com/douglascountyco/status/1281371236468219905,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '32799459', 'username': 'teresa_taylor'}, {'user_id': '43129682', 'username': 'douglascountyco'}]",,,,
1281710565291892741,1281710565291892741,1594418586000,2020-07-10,18:03:06,Est (heure d?été),374500251,lcraddick,Linda Craddick,,New Iowa law makes pandemic policy of selling cocktails to-go permanent  https://cbs2iowa.com/news/local/new-iowa-law-makes-pandemic-policy-of-selling-cocktails-to-go-permanent … Because being able to buy alcohol is DEFINITELY more important to COVID Kim than our school children are. @IAGovernor #HaveAnotherDrink Priorities! #WearAMask #,['iagovernor'],['https://cbs2iowa.com/news/local/new-iowa-law-makes-pandemic-policy-of-selling-cocktails-to-go-permanent'],[],0,0,0,"['#haveanotherdrink', '#wearamask']",[],https://twitter.com/LCraddick/status/1281710565291892741,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '374500251', 'username': 'LCraddick'}, {'user_id': '851808935397011456', 'username': 'IAGovernor'}]",,,,
1281710537873567744,1281710537873567744,1594418579000,2020-07-10,18:02:59,Est (heure d?été),14363792,thejamesin3d,James R. is Physically Distant,,"Aaannnd just like that it's time for another Twittercation.

👋 Flip side.

(#WearAMask)  pic.twitter.com/nmX4vgQYlO",[],[],[],0,0,1,['#wearamask'],[],https://twitter.com/TheJamesIn3D/status/1281710537873567744,False,,1,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '14363792', 'username': 'TheJamesIn3D'}]",,,,
1281710494261424131,1281710494261424131,1594418569000,2020-07-10,18:02:49,Est (heure d?été),731234246,victoriaa_03,tori,,"prayers for my husband and his family, he lost his Godmother to covid this morning 💔🙏🏻 #WearAMask",[],[],[],1,0,9,['#wearamask'],[],https://twitter.com/victoriaa_03/status/1281710494261424131,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '731234246', 'username': 'victoriaa_03'}]",,,,
1281710470098034689,1281710133601501184,1594418563000,2020-07-10,18:02:43,Est (heure d?été),90514459,westofscenic,Nestor Libre,,"Oh, the news was the #TrumpIsANationalDisgrace wearing a face mask. #WearAMask",[],[],[],0,0,0,"['#trumpisanationaldisgrace', '#wearamask']",[],https://twitter.com/westofscenic/status/1281710470098034689,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '90514459', 'username': 'westofscenic'}]",,,,
1281710456919523328,1281710456919523328,1594418560000,2020-07-10,18:02:40,Est (heure d?été),20216009,aimee_sinacola,AIMEE SINACOLA 😷,,"calling all my @IUSBTitans athletes‼️

let’s see those 😷 in your social media profile names! help spread the word to #WearAMask so we can help prevent the spread of COVID!

i want to be covering games this fall ❤️🖤 #TITANpride⚔️",['iusbtitans'],[],[],2,3,7,"['#wearamask', '#titanpride']",[],https://twitter.com/aimee_sinacola/status/1281710456919523328,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '20216009', 'username': 'aimee_sinacola'}, {'user_id': '69085424', 'username': 'IUSBTitans'}]",,,,
1281710456856473600,1281710456856473600,1594418560000,2020-07-10,18:02:40,Est (heure d?été),1281638944988250114,count_resistor,♱ ℭ𝔬𝔲𝔫𝔱 𝔑𝔬𝔰𝔣𝔢𝔯𝔞𝔱𝔲 ♱,,"#SocialDistancing since 1922

#COVID19 #WearAMask  pic.twitter.com/hBJ9PCdaT1",[],[],['https://pbs.twimg.com/media/EcmLYPJU4AEYDvR.jpg'],0,0,1,"['#socialdistancing', '#covid19', '#wearamask']",[],https://twitter.com/Count_Resistor/status/1281710456856473600,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1281638944988250114', 'username': 'Count_Resistor'}]",,,,
1281710410962534404,1281710410962534404,1594418549000,2020-07-10,18:02:29,Est (heure d?été),1281128708842164224,tinyheadbigmask,Wear a Mask Or Get a Tiny Head,,"""I just said I had a tiny head you dope""

#TinyHead
#StopTheSpread #WearAMask #Masks4All #COVID19 #facemask #mask #WearADamnMask #idiot #tinyhead #smallhead #tinyheadidiot pic.twitter.com/6eWeZBFqki",[],[],"['https://pbs.twimg.com/media/EcmMGC0WoAEmre1.png', 'https://pbs.twimg.com/media/EcmMHfwXsAAMTdM.png', 'https://pbs.twimg.com/media/EcmMZQmWoAgGSd2.jpg']",0,0,1,"['#tinyhead', '#stopthespread', '#wearamask', '#masks4all', '#covid19', '#facemask', '#mask', '#wearadamnmask', '#idiot', '#tinyhead', '#smallhead', '#tinyheadidiot']",[],https://twitter.com/tinyheadbigmask/status/1281710410962534404,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1281128708842164224', 'username': 'tinyheadbigmask'}]",,,,
1281710387625447427,1281710387625447427,1594418544000,2020-07-10,18:02:24,Est (heure d?été),915614198,attymmhayes,Oh hell no. #Resist 🌊🌊🌊🌊,,"Dumbasses. #WearAMask
 https://www.usatoday.com/story/news/2020/07/10/coronavirus-surges-republican-territory-so-does-rage-over-masks/5411981002/ …",[],['https://www.usatoday.com/story/news/2020/07/10/coronavirus-surges-republican-territory-so-does-rage-over-masks/5411981002/'],[],0,0,0,['#wearamask'],[],https://twitter.com/attymmhayes/status/1281710387625447427,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '915614198', 'username': 'attymmhayes'}]",,,,
1281710368495034370,1281709409786183680,1594418539000,2020-07-10,18:02:19,Est (heure d?été),46917895,jkbelk,Jeffrey Belk,,Anybody else hitting the wall (or beyond) on the collective idiocy of the “MASK DENIER” crowd?  #WearAMask,['davidfrum'],[],[],0,0,3,['#wearamask'],[],https://twitter.com/jkbelk/status/1281710368495034370,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '46917895', 'username': 'jkbelk'}, {'user_id': '18686907', 'username': 'davidfrum'}]",,,,
1281710357640368131,1281710357640368131,1594418536000,2020-07-10,18:02:16,Est (heure d?été),1281241872267202562,tehleanwitit,Teh’lyn,,"Y’all think wearing a mask over your mouth and nose is bad, y’all better hope blindfolds aren’t next because obviously anything goes in 2020 🥴#BirdBox #COVID19 #WearAMask  https://twitter.com/CultureCrave/status/1281622029024718848 …",[],['https://twitter.com/CultureCrave/status/1281622029024718848'],[],0,0,0,"['#birdbox', '#covid19', '#wearamask']",[],https://twitter.com/TehLeanWitIt/status/1281710357640368131,False,https://twitter.com/CultureCrave/status/1281622029024718848,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1281241872267202562', 'username': 'TehLeanWitIt'}]",,,,
1281710293974781952,1281710293974781952,1594418521000,2020-07-10,18:02:01,Est (heure d?été),1133524611604238336,rogueleader2020,Black Lives Matter,,Crazy Costco Karen has temper tantrum after being asked to wear face mask #MAGAdumbass #WearAMask  https://canoe.com/news/world/costco-karen-has-temper-tantrum-after-being-asked-to-wear-face-mask/ …,[],['https://canoe.com/news/world/costco-karen-has-temper-tantrum-after-being-asked-to-wear-face-mask/'],[],0,0,0,"['#magadumbass', '#wearamask']",[],https://twitter.com/RogueLeader2020/status/1281710293974781952,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1133524611604238336', 'username': 'RogueLeader2020'}]",,,,
1281710287805009921,1281710287805009921,1594418520000,2020-07-10,18:02:00,Est (heure d?été),1245934756245704704,um_systems,UVMask by UM,,"Not only due to flu season or current health situation, the face masks have also become a regular part of a lifestyle for many. Do you know why?

Heath & safety
Allergens and pollen
Air pollution
Covering up imperfections
Social anxiety issues 

#WearAMaskSaveALife #WearAMask  pic.twitter.com/ER3QeHL9Pv",[],[],['https://pbs.twimg.com/media/EclQwbhX0AYRsHs.png'],0,0,0,"['#wearamasksavealife', '#wearamask']",[],https://twitter.com/um_systems/status/1281710287805009921,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1245934756245704704', 'username': 'um_systems'}]",,,,
1281710279894728704,1281710279894728704,1594418518000,2020-07-10,18:01:58,Est (heure d?été),917829527157575681,hoteljulianchi,Hotel Julian,,Do as famed Chicago architect Benjamin Marshall does. #WearAMask 😷 #AnOriginalRemix pic.twitter.com/TE2LeDaOVP,[],[],['https://pbs.twimg.com/media/EcmMtJZXYAAl-W0.jpg'],0,0,1,"['#wearamask', '#anoriginalremix']",[],https://twitter.com/hoteljulianchi/status/1281710279894728704,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '917829527157575681', 'username': 'hoteljulianchi'}]",,,,
1281710200198660101,1281693528435957760,1594418499000,2020-07-10,18:01:39,Est (heure d?été),60976684,denvillekori,Kori Phillips,,Best news I've heard in 3 months.  And yes - #WearAMask,['briandonohue'],[],[],0,0,0,['#wearamask'],[],https://twitter.com/denvillekori/status/1281710200198660101,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '60976684', 'username': 'denvillekori'}, {'user_id': '15173047', 'username': 'briandonohue'}]",,,,
1281710134658572288,1281710134658572288,1594418483000,2020-07-10,18:01:23,Est (heure d?été),313306238,lner,London North Eastern Railway,,"It's nice to see #WearAMask is trending. Unless you're exempt, you should wear one - even if you don't have any symptoms. No, it's not fun to wear them in this ""new normal"" but let's all do our bit to make things safer for everyone. 

And that's ^KM's soapbox for tonight. Night!  pic.twitter.com/FMdrczgIFH",[],[],['https://pbs.twimg.com/media/EcmMiS5XgAErGzx.png'],11,20,152,['#wearamask'],[],https://twitter.com/LNER/status/1281710134658572288,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '313306238', 'username': 'LNER'}]",,,,
1281710133966495755,1281710133966495755,1594418483000,2020-07-10,18:01:23,Est (heure d?été),29195774,sccmo,"St. Charles County, Missouri Government",,"Wonder if you should #WearAMask? Follow this map to find out. Also, remember to social distance, avoid large gatherings, and wash your hands frequently!  http://sccmo.org/COVID  pic.twitter.com/jv6OZhztCJ",[],['http://sccmo.org/COVID'],['https://pbs.twimg.com/media/EcmMklBWoAEGr2U.png'],2,6,9,['#wearamask'],[],https://twitter.com/sccmo/status/1281710133966495755,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '29195774', 'username': 'sccmo'}]",,,,
1281710104614776838,1281710104614776838,1594418476000,2020-07-10,18:01:16,Est (heure d?été),16531174,nrfairchild,Nate Fairchild,,"If you think wearing a mask is bad, imagine wearing a mask to protect a bunch of assholes who won't do the same to protect you.  #WearAMask",[],[],[],0,0,2,['#wearamask'],[],https://twitter.com/nrfairchild/status/1281710104614776838,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '16531174', 'username': 'nrfairchild'}]",,,,
1281710096804978688,1281710096804978688,1594418474000,2020-07-10,18:01:14,Est (heure d?été),280676378,pahzphotography,Pahz,,"I have asthma. I wore a mask in the grocery store yesterday. I was able to do my shopping, then zig-zag back through the store because I forgot some items, speak to the cashier through a sneeze guard, pay for my items & leave. #WearAMask  https://twitter.com/dpakman/status/1281707822552690690 …",[],['https://twitter.com/dpakman/status/1281707822552690690'],[],0,0,1,['#wearamask'],[],https://twitter.com/PahzPhotography/status/1281710096804978688,False,https://twitter.com/dpakman/status/1281707822552690690,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '280676378', 'username': 'PahzPhotography'}]",,,,
1281710093617201153,1281710093617201153,1594418473000,2020-07-10,18:01:13,Est (heure d?été),2330318972,sbreame,sbreame,,"Literally spent my evening responding to someone who can't wear a mask to help slow down this #pandemic.    Just too much #entitlement.   It overloadin'. 

If a business asks you to #WearAMask - Either be respectful and comply or don't go to their business.  It's. Not. Hard.",[],[],[],2,0,1,"['#pandemic', '#entitlement', '#wearamask']",[],https://twitter.com/sbreame/status/1281710093617201153,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '2330318972', 'username': 'sbreame'}]",,,,
1281710077221588992,1281695522751832065,1594418470000,2020-07-10,18:01:10,Est (heure d?été),1217148996533112834,jahedhraju,Md-Jahed Hosen(raju),,#TURNUPLONDON #WearAMask #SaudiTrump #TrudeauResignNOW #BoobGifFriday #WEscam #Covid19 #PayPal #carshare   Are you looking digital marketer?do you want promote your youtube.are you looking for your busuness manager ? can you contact me then. https://bit.ly/3feE1k9 ,"['_daisykenyon', 'tummler10']",['https://bit.ly/3feE1k9'],[],0,0,0,"['#turnuplondon', '#wearamask', '#sauditrump', '#trudeauresignnow', '#boobgiffriday', '#wescam', '#covid19', '#paypal', '#carshare']",[],https://twitter.com/jahedhraju/status/1281710077221588992,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '1217148996533112834', 'username': 'jahedhraju'}, {'user_id': '504871136', 'username': '_daisykenyon'}, {'user_id': '6021962', 'username': 'tummler10'}]",,,,
1281710060662484992,1281710060662484992,1594418466000,2020-07-10,18:01:06,Est (heure d?été),2288058699,le_spruce,Tamara / Le Spruce,,"Welcome to the weekend! (Is it bothering anyone else that the top mat is off-center? Just me?)

#cray #wearamask #happyfriday #studiomcgee pic.twitter.com/cD2F4U0uS4",[],[],['https://pbs.twimg.com/media/EcmMgd9U8AE-jcS.jpg'],0,0,2,"['#cray', '#wearamask', '#happyfriday', '#studiomcgee']",[],https://twitter.com/le_spruce/status/1281710060662484992,False,,0,"Jacksonville, Duval County, Florida, United States of America",,,,,,"[{'user_id': '2288058699', 'username': 'le_spruce'}]",,,,
